id;season_id;created_at;updated_at;name;full_name;first_name;last_name;position;position_id;birth_date;birth_place;nationality;height;weight;is_injured;injury_description;holdet_url;holdet_name;holdet_position;team_id;holdet_value;holdet_popularity;holdet_team;holdet_id
1497;6397;1523380904198;1529835643210;L. Fer;Leroy Fer;Leroy;Fer;Midfielder;3;05/01/1990;Netherlands;Netherlands;188 cm;79 kg;true;Achilles tendon rupture;/da/premier-league-fantasy-spring-2018/players/leroy_fer;Leroy Fer;Midtbane;30;2575000;0.001;Swansea;leroy_fer
828;6397;1523380904267;1529835643210;W. Bony;Wilfried Guemiand Bony;Wilfried Guemiand;Bony;Attacker;4;10/12/1988;Côte d'Ivoire;Côte d'Ivoire;182 cm;88 kg;true;ACL Knee Ligament Injury;/da/premier-league-fantasy-spring-2018/players/wilfried_bony;Wilfried Bony;Angreb;30;3568000;0.003;Swansea;wilfried_bony
95094;6397;1523380902102;1529835643210;S. Aurier;Serge Aurier;Serge;Aurier;Defender;2;24/12/1992;Côte d'Ivoire;Côte d'Ivoire;176 cm;76 kg;true;Hamstring;/da/premier-league-fantasy-spring-2018/players/serge_aurier;Serge Aurier;Forsvar;6;4188000;0.117;Tottenham;serge_aurier
852;6397;1523380902040;1529835643210;M. Dembélé;Moussa Sidi Yaya Dembélé;Moussa Sidi Yaya;Dembélé;Midfielder;3;16/07/1987;Belgium;Belgium;185 cm;82 kg;true;Ankle/Foot Injury;/da/premier-league-fantasy-spring-2018/players/moussa_sidi_yaya_dembele;Moussa Dembele;Midtbane;6;3920000;0.112;Tottenham;moussa_sidi_yaya_dembele
1711;6397;1523380902065;1529835643210;H. Winks;Harry Winks;Harry;Winks;Midfielder;3;02/02/1996;England;England;178 cm;65 kg;true;Ankle/Foot Injury;/da/premier-league-fantasy-spring-2018/players/harry_winks;Harry Winks;Midtbane;6;3950000;0.003;Tottenham;harry_winks
1016;6397;1523380902003;1529835643210;K. Trippier;Kieran Trippier;Kieran;Trippier;Defender;2;19/09/1990;England;England;178 cm;71 kg;true;Knee Injury;/da/premier-league-fantasy-spring-2018/players/kieran_trippier;Kieran Trippier;Forsvar;6;4318000;0.028;Tottenham;kieran_trippier
5319;6397;1523380904336;1529835643210;W. Ndidi;Onyinye Wilfred Ndidi;Onyinye Wilfred;Ndidi;Midfielder;3;16/12/1996;Nigeria;Nigeria;183 cm;74 kg;true;Hamstring;/da/premier-league-fantasy-spring-2018/players/onyinye_wilfred_ndidi;Onyinye Wilfred Ndidi;Midtbane;42;3605000;0.007;Leicester City;onyinye_wilfred_ndidi
1601;6397;1523380904319;1529835643210;B. Chilwell;Ben Chilwell;Ben;Chilwell;Defender;2;21/12/1996;England;England;178 cm;77 kg;true;Ankle/Foot Injury;/da/premier-league-fantasy-spring-2018/players/ben_chilwell;Ben Chilwell;Forsvar;42;3363000;0.027;Leicester City;ben_chilwell
2237;6397;1523380904389;1529835643210;M. James;Matty James;Matty;James;Midfielder;3;22/07/1991;England;England;181 cm;86 kg;true;Calf/Shin Injury;/da/premier-league-fantasy-spring-2018/players/matthew_james;Matthew James;Midtbane;42;2037000;0.008;Leicester City;matthew_james
1573;6397;1523380904352;1529835643210;D. Amartey;Daniel Amartey;Daniel;Amartey;Midfielder;3;21/12/1994;Ghana;Ghana;186 cm;79 kg;true;Hamstring;/da/premier-league-fantasy-spring-2018/players/daniel_amartey;Daniel Amartey;Midtbane;42;2032000;0.008;Leicester City;daniel_amartey
238;6397;1523380904447;1529835643210;R. Huth;Robert Huth;Robert;Huth;Defender;2;18/08/1984;Germany;Germany;191 cm;99 kg;true;Ankle/Foot Injury;/da/premier-league-fantasy-spring-2018/players/robert_huth;Robert Huth;Forsvar;42;3450000;0.002;Leicester City;robert_huth
32613;6397;1523380904412;1529835643210;A. Dragović;Aleksandar Dragović;Aleksandar;Dragović;Defender;2;06/03/1991;Austria;Austria;184 cm;76 kg;true;Shoulder Injury;/da/premier-league-fantasy-spring-2018/players/aleksandar_dragovic;Aleksandar Dragovic;Forsvar;42;2101000;0.038;Leicester City;aleksandar_dragovic
174;6397;1523380904347;1529835643210;M. Albrighton;Marc Albrighton;Marc;Albrighton;Midfielder;3;18/11/1989;England;England;175 cm;74 kg;true;Suspended;/da/premier-league-fantasy-spring-2018/players/marc_albrighton;Marc Albrighton;Midtbane;42;3664000;0.055;Leicester City;marc_albrighton
169;6397;1523380904307;1529835643210;K. Schmeichel;Kasper Schmeichel;Kasper;Schmeichel;Goalkeeper;1;05/11/1986;Denmark;Denmark;189 cm;89 kg;true;Ankle/Foot Injury;/da/premier-league-fantasy-spring-2018/players/kasper_schmeichel;Kasper Schmeichel;Mål;42;5611000;0.09;Leicester City;kasper_schmeichel
1212;6397;1523380904367;1529835643210;S. Okazaki;Shinji Okazaki;Shinji;Okazaki;Attacker;4;16/04/1986;Japan;Japan;173 cm;78 kg;true;Ankle/Foot Injury;/da/premier-league-fantasy-spring-2018/players/shinji_okazaki;Shinji Okazaki;Angreb;42;5147000;0.011;Leicester City;shinji_okazaki
579;6397;1523380902800;1529835643210;W. Rooney;Wayne Mark Rooney;Wayne Mark;Rooney;Attacker;4;24/10/1985;England;England;176 cm;83 kg;true;Knee Injury;/da/premier-league-fantasy-spring-2018/players/wayne_rooney;Wayne Rooney;Angreb;13;6589000;0.017;Everton;wayne_rooney
5141;6397;1523380902750;1529835643210;D. Calvert-Lewin;Dominic Calvert-Lewin;Dominic;Calvert-Lewin;Attacker;4;16/03/1997;England;England;176 cm;71 kg;true;Back Injury;/da/premier-league-fantasy-spring-2018/players/dominic_calvert-lewin;Dominic Calvert-Lewin;Angreb;13;4254000;0.026;Everton;dominic_calvert-lewin
814;6397;1523380902813;1529835643210;G. Sigurðsson;Gylfi Þór Sigurðsson;Gylfi Þór;Sigurðsson;Midfielder;3;08/09/1989;Iceland;Iceland;186 cm;79 kg;true;Knee Injury;/da/premier-league-fantasy-spring-2018/players/gylfi_sigurdsson;Gylfi Sigurdsson;Midtbane;13;5259000;0.011;Everton;gylfi_sigurdsson
1922;6397;1523380901821;1529835643210;M. Antonio;Michail Antonio;Michail;Antonio;Midfielder;3;28/03/1990;England;England;180 cm;82 kg;true;Hamstring;/da/premier-league-fantasy-spring-2018/players/michail_antonio;Michail Antonio;Midtbane;1;4796000;0.003;West Ham;michail_antonio
383;6397;1523380901817;1529835643210;W. Reid;Winston  Reid;Winston;Reid;Defender;2;03/07/1988;New Zealand;New Zealand;190 cm;87 kg;true;Knee Injury;/da/premier-league-fantasy-spring-2018/players/winston_reid;Winston Reid;Forsvar;1;2939000;0.006;West Ham;winston_reid
